track,evidence_type,budget,seed,policy,policy_family,oracle_loss_mean,rank_by_loss,delta_to_best,delta_to_learned,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_pass,source_csv,source_run_dir
base_no_warmup,split_train_eval,1.750000,41,feasible_static_projected,static,0.144749,6,0.029678,0.018174,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,42,validation_selected_static,static,0.146270,1,0.000000,-0.001349,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,42,feasible_static_projected,static,0.146270,2,0.000000,-0.001349,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,42,round_robin,dynamic_heuristic,0.147178,3,0.000908,-0.000441,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,42,custom_ppo,learned,0.147619,4,0.001349,0.000000,0.160549,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,42,aoi,dynamic_heuristic,0.151523,5,0.005253,0.003904,0.562225,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,42,random,random,0.154893,6,0.008623,0.007274,0.432362,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,43,custom_ppo,learned,0.134082,1,0.000000,0.000000,0.155055,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,43,round_robin,dynamic_heuristic,0.135500,2,0.001419,0.001419,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,43,aoi,dynamic_heuristic,0.135937,3,0.001856,0.001856,0.562225,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,43,random,random,0.137130,4,0.003048,0.003048,0.452222,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,43,validation_selected_static,static,0.137653,5,0.003571,0.003571,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,43,feasible_static_projected,static,0.160414,6,0.026332,0.026332,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,44,custom_ppo,learned,0.135730,1,0.000000,0.000000,0.109922,0,2,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,44,round_robin,dynamic_heuristic,0.137522,2,0.001793,0.001793,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,44,aoi,dynamic_heuristic,0.138530,3,0.002801,0.002801,0.562266,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,44,random,random,0.139246,4,0.003516,0.003516,0.441153,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,44,validation_selected_static,static,0.144583,5,0.008853,0.008853,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,44,feasible_static_projected,static,0.144583,6,0.008853,0.008853,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,45,round_robin,dynamic_heuristic,0.127908,1,0.000000,-0.000238,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,45,custom_ppo,learned,0.128146,2,0.000238,0.000000,0.136131,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,45,aoi,dynamic_heuristic,0.131271,3,0.003362,0.003124,0.562103,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,45,random,random,0.134278,4,0.006369,0.006131,0.460483,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,45,validation_selected_static,static,0.152035,5,0.024127,0.023889,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,45,feasible_static_projected,static,0.152035,6,0.024127,0.023889,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,46,aoi,dynamic_heuristic,0.137247,1,0.000000,-0.001658,0.562225,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,46,custom_ppo,learned,0.138905,2,0.001658,0.000000,0.157374,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,46,random,random,0.140573,3,0.003325,0.001667,0.451896,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,46,round_robin,dynamic_heuristic,0.140678,4,0.003431,0.001773,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,46,validation_selected_static,static,0.143341,5,0.006093,0.004435,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,46,feasible_static_projected,static,0.143341,6,0.006093,0.004435,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,47,round_robin,dynamic_heuristic,0.124795,1,0.000000,-0.004038,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,47,custom_ppo,learned,0.128833,2,0.004038,0.000000,0.187408,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,47,aoi,dynamic_heuristic,0.133289,3,0.008495,0.004457,0.562225,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,47,random,random,0.135196,4,0.010402,0.006364,0.443106,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,47,validation_selected_static,static,0.151424,5,0.026629,0.022591,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,47,feasible_static_projected,static,0.151424,6,0.026629,0.022591,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed47/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,round_robin,dynamic_heuristic,0.113377,1,0.000000,-0.007368,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,aoi,dynamic_heuristic,0.117049,2,0.003673,-0.003695,0.538621,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,duty_constrained_feasible_static_projected,static_projected,0.117798,3,0.004421,-0.002946,0.643578,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,duty_constrained_aoi,operational_dynamic,0.118588,4,0.005211,-0.002156,0.569510,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,random,random,0.118891,5,0.005515,-0.001853,0.434315,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,duty_constrained_round_robin,operational_dynamic,0.119496,6,0.006119,-0.001249,0.426502,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,custom_ppo,learned,0.120744,7,0.007368,0.000000,0.346044,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,duty_constrained_random,operational_dynamic,0.121395,8,0.008018,0.000651,0.435089,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,validation_selected_static,static,0.137017,9,0.023640,0.016273,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,41,feasible_static_projected,static,0.146767,10,0.033390,0.026022,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,validation_selected_static,static,0.142457,1,0.000000,-0.002678,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,feasible_static_projected,static,0.142457,2,0.000000,-0.002678,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,round_robin,dynamic_heuristic,0.142606,3,0.000149,-0.002528,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,custom_ppo,learned,0.145135,4,0.002678,0.000000,0.273808,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,duty_constrained_feasible_static_projected,static_projected,0.147198,5,0.004741,0.002064,0.643578,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,aoi,dynamic_heuristic,0.147391,6,0.004934,0.002256,0.538418,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,duty_constrained_round_robin,operational_dynamic,0.148494,7,0.006037,0.003359,0.426502,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,duty_constrained_aoi,operational_dynamic,0.148500,8,0.006043,0.003366,0.566173,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,duty_constrained_random,operational_dynamic,0.148631,9,0.006174,0.003496,0.451896,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,42,random,random,0.149006,10,0.006549,0.003872,0.423327,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,round_robin,dynamic_heuristic,0.134063,1,0.000000,-0.003385,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,aoi,dynamic_heuristic,0.135024,2,0.000961,-0.002423,0.538499,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,duty_constrained_aoi,operational_dynamic,0.136482,3,0.002419,-0.000966,0.566051,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,duty_constrained_feasible_static_projected,static_projected,0.137053,4,0.002990,-0.000395,0.643578,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,custom_ppo,learned,0.137448,5,0.003385,0.000000,0.317353,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,duty_constrained_round_robin,operational_dynamic,0.137863,6,0.003800,0.000415,0.426502,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,random,random,0.137959,7,0.003896,0.000511,0.440990,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,duty_constrained_random,operational_dynamic,0.139191,8,0.005128,0.001743,0.451367,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,validation_selected_static,static,0.145974,9,0.011911,0.008526,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_reduced,split_train_eval,1.700000,43,feasible_static_projected,static,0.164626,10,0.030563,0.027178,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,custom_ppo,learned,0.132886,1,0.000000,0.000000,0.024377,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,duty_constrained_round_robin,operational_dynamic,0.134288,2,0.001402,0.001402,0.056324,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,validation_selected_static,static,0.137648,3,0.004762,0.004762,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,duty_constrained_random,operational_dynamic,0.141020,4,0.008133,0.008133,0.040737,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,duty_constrained_aoi,operational_dynamic,0.141087,5,0.008201,0.008201,0.057138,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,aoi,dynamic_heuristic,0.141682,6,0.008796,0.008796,0.055632,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,duty_constrained_feasible_static_projected,static_projected,0.142980,7,0.010093,0.010093,0.052906,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,feasible_static_projected,static,0.146423,8,0.013537,0.013537,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,random,random,0.146577,9,0.013690,0.013690,0.037767,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,41,round_robin,dynamic_heuristic,0.158871,10,0.025985,0.025985,0.020959,2,4,2,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,validation_selected_static,static,0.138138,1,0.000000,-0.011483,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,feasible_static_projected,static,0.138138,2,0.000000,-0.011483,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,custom_ppo,learned,0.149620,3,0.011483,0.000000,0.026860,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,round_robin,dynamic_heuristic,0.154632,4,0.016495,0.005012,0.020959,2,4,2,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,duty_constrained_feasible_static_projected,static_projected,0.160709,5,0.022571,0.011089,0.052906,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,duty_constrained_round_robin,operational_dynamic,0.161099,6,0.022961,0.011479,0.056324,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,random,random,0.161948,7,0.023810,0.012327,0.040493,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,duty_constrained_aoi,operational_dynamic,0.162007,8,0.023869,0.012387,0.057057,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,duty_constrained_random,operational_dynamic,0.163485,9,0.025347,0.013864,0.041918,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,42,aoi,dynamic_heuristic,0.166598,10,0.028460,0.016978,0.055632,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,custom_ppo,learned,0.140702,1,0.000000,0.000000,0.029383,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,validation_selected_static,static,0.144098,2,0.003396,0.003396,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,random,random,0.150048,3,0.009345,0.009345,0.039557,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,aoi,dynamic_heuristic,0.150172,4,0.009470,0.009470,0.055632,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,duty_constrained_aoi,operational_dynamic,0.151801,5,0.011099,0.011099,0.057098,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,duty_constrained_feasible_static_projected,static_projected,0.152623,6,0.011921,0.011921,0.052906,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,feasible_static_projected,static,0.154343,7,0.013641,0.013641,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,duty_constrained_round_robin,operational_dynamic,0.154829,8,0.014126,0.014126,0.056324,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,duty_constrained_random,operational_dynamic,0.155622,9,0.014919,0.014919,0.042894,0,0,8,True,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
hard_duty_envdwell12_reduced,split_train_eval,1.700000,43,round_robin,dynamic_heuristic,0.168811,10,0.028109,0.028109,0.020959,2,4,2,False,reports/v31_split_protocol_no_warmup_hguard_envdwell12_reduced/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
dqn_split_diagnostic,split_train_eval,1.650000,41,aoi,dynamic_heuristic,0.113873,1,0.000000,-0.005341,0.498657,0,0,8,True,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed41/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41
dqn_split_diagnostic,split_train_eval,1.650000,41,round_robin,dynamic_heuristic,0.114766,2,0.000893,-0.004449,0.250000,0,0,8,True,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed41/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41
dqn_split_diagnostic,split_train_eval,1.650000,41,dqn,learned,0.119214,3,0.005341,0.000000,0.121073,0,0,6,True,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed41/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41
dqn_split_diagnostic,split_train_eval,1.650000,41,random,random,0.120726,4,0.006853,0.001512,0.415758,0,0,8,True,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed41/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41
dqn_split_diagnostic,split_train_eval,1.650000,41,validation_selected_static,static,0.144944,5,0.031071,0.025730,0.000000,3,5,0,False,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed41/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41
dqn_split_diagnostic,split_train_eval,1.650000,41,feasible_static_projected,static,0.144944,6,0.031071,0.025730,0.000000,3,5,0,False,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed41/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41
dqn_split_diagnostic,split_train_eval,1.650000,42,validation_selected_static,static,0.139021,1,0.000000,-0.003184,0.000000,3,5,0,False,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed42/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42
dqn_split_diagnostic,split_train_eval,1.650000,42,feasible_static_projected,static,0.139021,2,0.000000,-0.003184,0.000000,3,5,0,False,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed42/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42
dqn_split_diagnostic,split_train_eval,1.650000,42,aoi,dynamic_heuristic,0.141850,3,0.002829,-0.000355,0.498820,0,0,8,True,reports/v31_no_warmup_dqn_split_diagnostic/raw/budget1p65_seed42/v2_dqn_split_metrics.csv,/home/zhangzhuyu/_code/microclimate_demo/rl_sensor_scheduling_framework/reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42
